#%	-	No tun		Min tun			Age model Tiedemann
#%m	-	age	-	d18O	age	-	d18O	age	-	d18O
21.53	0	757.2454	2.8432	4.2700	664.0800	2.9462	4.2700	674.0000	1.8018	4.2700
21.69	0	762.8728	2.8432	4.0100	669.5100	2.9441	4.0100	677.2300	4.9505	4.0100
21.83	0	767.7968	2.8432	3.8400	674.2700	2.9444	3.8400	680.0600	4.9451	3.8400
21.96	0	772.3692	2.8432	3.6200	678.6800	2.9474	3.6200	682.6900	4.9470	3.6200
22.11	0	777.6449	2.8432	3.4900	683.7700	2.9457	3.4900	685.7200	4.9544	3.4900
22.34	0	785.7344	2.8432	2.8400	691.5800	2.9464	2.8400	690.3600	4.9550	2.8400
22.44	0	789.2515	2.8432	2.9800	694.9700	2.9460	2.9800	692.3800	4.9451	2.9800
22.52	0	792.0653	2.8432	2.7900	697.6900	2.9412	2.7900	694.0000	3.5326	2.7900
22.57	0	793.8239	2.8432	2.8600	699.3900	2.9466	2.8600	696.0600	2.4279	2.8600
22.68	0	797.6927	2.8432	2.8500	703.1200	2.9499	2.8500	700.5900	2.4301	2.8500
22.77	0	800.8582	2.8432	3.2100	706.1700	2.9470	3.2100	704.2900	2.4291	3.2100
22.98	0	808.2442	2.8432	3.5500	713.3000	2.9445	3.5500	712.9400	2.4276	3.5500
23.03	0	810.0028	2.8432	4.2000	715.0000	2.7595	4.2000	715.0000	2.1277	4.2000
23.19	0	815.6303	2.8432	3.6900	720.9100	2.7051	3.6900	722.8100	2.0478	3.6900
23.33	0	820.5543	2.8432	3.3100	726.0900	2.7054	3.3100	729.6500	2.0470	3.3100
23.46	0	825.1266	2.8432	3.2600	730.8900	2.7079	3.2600	736.0000	2.0664	3.2600
23.61	0	830.4024	2.8432	3.6100	736.4300	2.7064	3.6100	743.2000	2.0833	3.6100
23.86	0	839.1953	2.8432	4.0200	745.6700	2.7049	4.0200	755.2000	2.2949	4.0200
23.94	0	842.0090	2.8432	4.1100	748.6300	2.7027	4.1100	757.5800	3.3684	4.1100
24.02	0	844.8227	2.8432	3.8300	751.5900	2.7067	3.8300	759.9500	3.3698	3.8300
24.31	0	855.0225	2.8432	3.5000	762.3000	2.7070	3.5000	768.5600	3.3686	3.5000
24.53	0	862.7603	2.8432	3.3800	770.4300	2.7046	3.3800	775.0900	3.3688	3.3800
24.69	0	868.3877	2.8432	3.0700	776.3500	2.7051	3.0700	779.8400	3.3670	3.0700
24.83	0	873.3118	2.8432	2.6300	781.5200	2.7054	2.6300	784.0000	3.2452	2.6300
24.96	0	877.8841	2.8432	3.5000	786.3300	2.7066	3.5000	788.1600	3.1250	3.5000
25.02	0	879.9944	2.8432	3.2900	788.5400	2.7076	3.2900	790.0800	3.1250	3.2900
25.11	0	883.1598	2.8432	4.0200	791.8700	2.7064	4.0200	792.9600	3.1250	4.0200
25.22	0	887.0287	2.8432	3.8000	795.9300	2.7060	3.8000	796.4800	3.1250	3.8000
25.33	0	890.8976	2.8432	3.6600	800.0000	2.6738	3.6600	800.0000	2.1413	3.6600
25.42	0	894.0630	2.8432	3.8000	803.4100	2.6379	3.8000	805.8200	1.5449	3.8000
25.44	0	894.7665	2.8432	3.8600	804.1700	2.6385	3.8600	807.1200	1.5456	3.8600
25.52	0	897.5802	2.8432	3.1900	807.2000	2.6369	3.1900	812.2900	1.5458	3.1900
25.57	0	899.3388	2.8432	3.3600	809.1000	2.6362	3.3600	815.5300	1.5448	3.3600
25.67	0	902.8559	2.8432	2.9400	812.8900	2.6393	2.9400	822.0000	2.0930	2.9400
25.75	0	905.6697	2.8432	3.2800	815.9200	2.6374	3.2800	824.1300	3.7618	3.2800
26.03	0	915.5177	2.8432	3.4800	826.5400	2.6379	3.4800	831.5700	3.7639	3.4800
26.19	0	921.1452	2.8432	3.1700	832.6000	2.6385	3.1700	835.8200	3.7641	3.1700
26.33	0	926.0692	2.8432	3.0300	837.9100	2.6367	3.0300	839.5400	3.7604	3.0300
26.46	0	930.6415	2.8432	2.6100	842.8400	2.6390	2.6100	843.0000	2.5022	2.6100
26.61	0	935.9173	2.8432	3.2300	848.5200	2.6379	3.2300	850.7300	1.9412	3.2300
26.79	0	942.2482	2.8432	2.2200	855.3500	2.6379	2.2200	860.0000	2.2727	2.2200
26.94	0	947.5239	2.8432	3.7100	861.0300	2.6389	3.7100	865.2500	2.8571	3.7100
27.17	0	955.6134	2.8432	3.9600	869.7500	2.6381	3.9600	873.3000	2.8571	3.9600
27.47	0	966.1649	2.8432	4.1000	881.1200	2.6369	4.1000	883.8000	2.8571	4.1000
27.56	0	969.3303	2.8432	3.6400	884.5400	2.6354	3.6400	886.9500	2.8571	3.6400
27.65	0	972.4958	2.8432	3.6700	887.9500	2.6385	3.6700	890.1000	2.8571	3.6700
27.66	0	972.8475	2.8432	3.8800	888.3300	2.6403	3.8800	890.4500	2.8571	3.8800
27.73	0	975.3095	2.8432	3.6400	890.9800	2.6398	3.6400	892.9000	2.8571	3.6400
27.83	0	978.8267	2.8432	3.4900	894.7700	2.6369	3.4900	896.4000	2.8571	3.4900
27.86	0	979.8818	2.8432	3.1800	895.9100	2.6359	3.1800	897.4500	2.8571	3.1800
27.99	0	984.4541	2.8432	3.5500	900.8400	2.6393	3.5500	902.0000	2.8571	3.5500
28.04	0	986.2127	2.8432	3.2600	902.7300	2.6403	3.2600	903.7500	2.8571	3.2600
28.15	0	990.0816	2.8432	3.3100	906.9000	2.6362	3.3100	907.6000	2.8571	3.3100
28.19	0	991.4885	2.8432	3.1300	908.4200	2.6385	3.1300	909.0000	2.8571	3.1300
28.25	0	993.5988	2.8432	3.1500	910.6900	2.6415	3.1500	911.1000	2.8571	3.1500
28.26	0	993.9505	2.8432	3.5500	911.0700	2.6365	3.5500	911.4500	2.8571	3.5500
28.39	0	998.5228	2.8432	3.9300	916.0000	2.8004	3.9300	916.0000	2.5389	3.9300
28.57	0	1004.8537	2.8432	3.2800	922.1400	2.9328	3.2800	923.6600	2.3520	3.2800
28.7	0	1009.4260	2.8432	3.4300	926.5700	2.9323	3.4300	929.1800	2.3520	3.4300
28.86	0	1015.0535	2.8432	2.9100	932.0300	2.9310	2.9100	935.9900	2.3513	2.9100
28.87	0	1015.4052	2.8432	3.1600	932.3700	2.9412	3.1600	936.4100	2.3529	3.1600
28.94	0	1017.8672	2.8432	3.1000	934.7500	2.9361	3.1000	939.3900	2.3513	3.1000
29.04	0	1021.3844	2.8432	2.9400	938.1600	2.9268	2.9400	943.6400	2.3529	2.9400
29.06	0	1022.0878	2.8432	2.7900	938.8500	2.9297	2.7900	944.4900	2.3511	2.7900
29.19	0	1026.6601	2.8432	2.5300	943.2800	2.9326	2.5300	950.0200	2.3502	2.5300
29.26	0	1029.1221	2.8432	2.3100	945.6700	2.9304	2.3100	953.0000	2.6936	2.3100
29.35	0	1032.2876	2.8432	2.5400	948.7400	2.9345	2.5400	955.9600	3.0445	2.5400
29.52	0	1038.2667	2.8432	3.5900	954.5300	2.9333	3.5900	961.5400	3.0443	3.5900
29.68	0	1043.8942	2.8432	3.4600	959.9900	2.9323	3.4600	966.8000	3.0430	3.4600
29.81	0	1048.4665	2.8432	3.2400	964.4200	2.9319	3.2400	971.0700	3.0435	3.2400
29.96	0	1053.7423	2.8432	2.8100	969.5400	2.9326	2.8100	976.0000	3.3186	2.8100
30.11	0	1059.0180	2.8432	3.3400	974.6500	2.9326	3.3400	980.1100	3.6496	3.3400
30.26	0	1064.2938	2.8432	3.3100	979.7700	2.9323	3.3100	984.2200	3.6524	3.3100
30.4	0	1069.2178	2.8432	3.0000	984.5400	2.9358	3.0000	988.0500	3.6530	3.0000
30.42	0	1069.9212	2.8432	3.6100	985.2200	2.9350	3.6100	988.6000	3.6458	3.6100
30.54	0	1074.1418	2.8432	3.0300	989.3100	2.9316	3.0300	991.8900	3.6486	3.0300
30.69	0	1079.4176	2.8432	2.8300	994.4300	2.9318	2.8300	996.0000	3.5088	2.8300
31	0	1090.3208	2.8432	3.7700	1005.0000	2.9211	3.7700	1005.0000	3.4712	3.7700
31.16	0	1095.9482	2.8432	3.2600	1010.5200	2.8971	3.2600	1009.5400	3.5237	3.2600
31.29	0	1100.5205	2.8432	3.3400	1015.0100	2.8958	3.3400	1013.2300	3.5253	3.3400
31.46	0	1106.4997	2.8432	2.9600	1020.8800	2.8958	2.9600	1018.0500	3.5253	2.9600
31.59	0	1111.0720	2.8432	3.2500	1025.3700	2.8956	3.2500	1021.7400	3.5220	3.2500
31.74	0	1116.3478	2.8432	2.6600	1030.5500	2.8947	2.6600	1026.0000	3.5219	2.6600
31.92	0	1122.6787	2.8432	3.1300	1036.7700	2.8944	3.1300	1031.1100	3.5211	3.1300
31.94	0	1123.3821	2.8432	2.9100	1037.4600	2.8986	2.9100	1031.6800	3.5294	2.9100
32.04	0	1126.8993	2.8432	3.5000	1040.9100	2.8986	3.5000	1034.5100	3.5256	3.5000
32.16	0	1131.1199	2.8432	3.4400	1045.0500	2.8967	3.4400	1037.9200	3.5222	3.4400
32.5	0	1143.0782	2.8432	3.7200	1056.7900	2.8951	3.7200	1047.5700	3.5242	3.7200
32.64	0	1148.0023	2.8432	3.1700	1061.6300	2.8951	3.1700	1051.5400	3.5242	3.1700
32.74	0	1151.5194	2.8432	3.2000	1065.0800	2.8961	3.2000	1054.3800	3.5270	3.2000
32.81	0	1153.9814	2.8432	3.0700	1067.5000	2.8986	3.0700	1056.3600	3.5273	3.0700
32.94	0	1158.5537	2.8432	2.5400	1071.9800	2.8986	2.5400	1060.0500	3.5230	2.5400
33.07	0	1163.1261	2.8432	2.6100	1076.4700	2.8956	2.6100	1063.7400	3.5220	2.6100
33.22	0	1168.4018	2.8432	2.3400	1081.6500	2.8970	2.3400	1068.0000	2.6137	2.3400
33.34	0	1172.6224	2.8432	2.6700	1085.7900	2.8944	2.6700	1074.0700	1.9763	2.6700
