"E","C"
0.654736700608652,0.244991190330446
0.601697026280604,0.255896656558367
0.615848975524607,0.253358109216658
0.62640612515882,0.251952715129751
0.610405415710634,0.255232858542638
0.628800028846525,0.250800309383778
0.622209373296842,0.251440393163921
0.629251823384811,0.25098666488552
0.635723482586555,0.249904340901763
0.624938534424213,0.250999152998559
0.64255817050946,0.246368468614557
0.628579978364903,0.251121026536176
0.624636456607536,0.251667391503851
0.642042683354385,0.248512052654844
0.626097010940653,0.251259481602745
0.6269713764876,0.250920145958498
0.624914840540093,0.251640513774125
0.616560976989793,0.253721009177351
0.622874314274378,0.252959758959516
0.630579786540686,0.248931418189894
0.632397221907178,0.251029515389807
0.63431343724508,0.248382439815229
0.619917961643818,0.252853448145192
0.631057240255534,0.25148768636434
0.642068660465908,0.248083782328193
0.621861175636596,0.252468956400992
0.623775531436354,0.253092169895546
0.633885440632979,0.249254858287727
0.582472483865005,0.259580169052084
0.624053521719305,0.252442374695385
0.621585822467547,0.252486233176859
0.632531998615301,0.250505421070749
0.619596817956499,0.253791131765738
0.59650388899668,0.256022062681049
0.617561657181378,0.252855357829229
0.628984310339606,0.251576922851271
0.654080771291893,0.244602493110996
0.612242467568514,0.25389615371743
0.6389934998821,0.247864658043961
0.604381304227199,0.25572356467354
0.602867008428635,0.25782639863059
0.65570239063444,0.243809083933386
0.647400961088276,0.245710763530739
0.629361350563781,0.250026287543417
0.637264331077917,0.249779788428644
0.642922248713106,0.247750370826584
0.617301613080075,0.252927953396809
0.616864577947117,0.252944053772852
0.62922210110253,0.250675288761634
0.630955544886519,0.250174916375201
0.639269713114498,0.248571111286377
0.624509222797435,0.251450109419972
0.625828492068592,0.251902802854762
0.636291794935745,0.248751942398403
0.600676926972259,0.257738171786142
0.619743989580897,0.253067209877227
0.619092647828811,0.252186455333526
0.629694382162454,0.250735013356965
0.644706153216817,0.24580288215814
0.619247610252393,0.251783735646353
0.638463239802895,0.249610809457311
0.633996892121473,0.250629959885356
0.595339811092003,0.257820815014526
0.650146663412795,0.244105396269151
0.635826905096221,0.248289598706944
0.636350323682949,0.249519116213502
0.64050405616355,0.248492427101616
0.650457975194874,0.246123547631726
0.629909691910413,0.250673100229503
0.625754177524915,0.250701333681428
0.636110187772902,0.248428737295473
0.639866521158076,0.248478130133664
0.627091728643372,0.251753083751601
0.624629242271033,0.252360545830365
0.601997822231254,0.256353293323327
0.607270865114327,0.255086454329356
0.646945452655302,0.246566637965192
0.624157577962423,0.252034695566583
0.60618381104404,0.2558935952977
0.638289408795042,0.248692831287971
0.622413061942869,0.25183959743827
0.644887168851282,0.246931248599996
0.626122207454204,0.251347903537575
0.655602514015981,0.242694230498683
0.623804457042057,0.251894813770858
0.60678177609822,0.255197220112591
0.64139859890224,0.248962314166942
0.630864198673331,0.251138371535901
0.63980097763385,0.248277160289039
0.61467121087077,0.253743331575174
0.601309392669548,0.256415949276335
0.632303051159717,0.25080488204849
0.647656881012407,0.245448216832482
0.628730590876947,0.250774230778016
0.631450388632935,0.250543259873668
0.640408392377029,0.249079652737627
0.626152951877905,0.251579741051823
0.641474081470039,0.248038920713836
0.633704438309974,0.25064242378058
0.628019733750876,0.251986028413581
0.627430372474506,0.251392059810211
0.625183279059438,0.250370353189653
0.642986681769328,0.246847567152304
0.62752508487065,0.250593238309035
0.62732246902517,0.251507090042722
0.629487683056198,0.250942512325585
0.620098227491119,0.253680048228441
0.624067825979067,0.252079193856748
0.629872900181687,0.25127967743753
0.619173301913905,0.253797698221036
0.625311477611489,0.250472704462015
0.620957969083776,0.254454767468088
0.62542859885466,0.25132274728456
0.625499849588944,0.251774548478541
0.631800549740772,0.250454074846364
0.654969756465443,0.243570651158432
0.638576811742712,0.248652326771119
0.620383710203133,0.253239717108081
0.622662579189026,0.253141748083525
0.609785119216559,0.255408176875177
0.636353976230167,0.247268206782084
0.617951838644081,0.253652855366291
0.621215817726538,0.25324761520376
0.607892945088175,0.255047741297872
0.645057554149355,0.247422264083929
0.613889709617423,0.254773597640611
0.644188589610848,0.246204751987286
0.621978065379326,0.252936926399183
0.625787535487058,0.252271257259111
0.634398848790206,0.249148839758389
0.610019119350591,0.255151154563727
0.625125362981256,0.251134812941946
0.637642389270799,0.249156754617867
0.638480150874766,0.248826423325083
0.635279041150103,0.248316088794688
0.633832291344109,0.249911720647959
0.614111174670264,0.252846877194082
0.635277380176327,0.249161917365917
0.62293373227055,0.25227267460311
