"E","C"
0.994216130978669,0.0101528253580336
0.994771262919213,0.00918621826634041
0.994648048768239,0.00940168664188364
0.994934003846255,0.00890786506077148
0.994640293866867,0.0093937937362606
0.995387696223891,0.00813177944405422
0.994673214902935,0.00933786024175117
0.994509342380033,0.00966463051424792
0.994759498429425,0.00919548409098756
0.994476490125134,0.00970029956501754
0.994855519555141,0.00904363015901116
0.994687785704926,0.00933212339744837
0.994849147389936,0.00907349616453773
0.994925368219967,0.00891682106006079
0.994887587446412,0.00898939811063141
0.994588753877335,0.00954081978470783
0.995082283899671,0.00867408491188208
0.994940942743762,0.00889971924579292
0.994735891389675,0.00925639039634245
0.994807154746203,0.00912852039470848
0.994970278016574,0.00885984541318589
0.994752348578671,0.00918947876412351
0.994590832989567,0.00951349596181325
0.994436783835259,0.00980911833173133
0.994467582631538,0.00972450231789162
0.994586680835068,0.00953284859910057
0.994777874952348,0.00921349918085674
0.994748138688825,0.00925250809260853
0.994803899715209,0.00914450843803554
0.994887479047041,0.00899208984448157
0.99524427473486,0.00836401402262263
0.995117307964123,0.00860390695285451
0.994900025054576,0.00900768246787948
0.994768468589294,0.00919218348971616
0.99485746249734,0.00905292302649804
0.994659307778664,0.00941756792653953
0.994679158359511,0.00932717878348908
0.995209642343732,0.00844657157153773
0.994569454964901,0.00958094866268451
0.994756005576349,0.00922951363863888
0.994690612895655,0.00935564969992672
0.99464918111591,0.00940973664168987
0.994833209866624,0.00910606398465238
0.995048014624741,0.00873068752053793
0.994849911989312,0.00906135680001275
0.994563756850733,0.00950443368259682
0.99519299788252,0.0084562545322144
0.994360564449253,0.00988343584319404
0.994779607832252,0.0092131600949955
0.99498888771914,0.00879179412804462
0.994965851304489,0.00884108976624837
0.994752417400892,0.00923724035553809
0.994721637572044,0.0092711755189551
0.994417032681103,0.00980149918672964
0.9944509733125,0.00974139406639619
0.995222733988736,0.00839337120215353
0.994510608846316,0.00966085294114407
0.994612374415886,0.00949257461250681
0.994970505737449,0.00888074216920618
0.994787321241804,0.00918208012470272
0.994698950246557,0.00935684059716958
0.994849298295396,0.00905693841714489
0.995022123509178,0.00876121669991948
0.994833132572195,0.00907192605691726
0.994373773037126,0.00986788267450072
0.994201345299909,0.0101928642682181
0.995329242332293,0.00822777422225647
0.994241213313744,0.0101003002539224
0.99439719438945,0.00984921526434852
0.994375286304971,0.00987161618608717
0.994825227221035,0.00912328921060107
0.994931169809105,0.00890287247727414
0.994711685743911,0.00930149328152651
0.99493559338375,0.00893042447021876
