"E","C"
0.941219507404175,0.0914500662989198
0.942988599595326,0.089061907209419
0.94178199221092,0.0906750910032291
0.943130376378742,0.089054005011303
0.94166159885999,0.0909410188835584
0.942842476040164,0.0895070100443493
0.941844592537532,0.0905959167786242
0.942374166871083,0.0897997954337958
0.942558988944602,0.0897472490345119
0.94276162179764,0.0895230263218559
0.942280128390322,0.0904125679655293
0.941932852985896,0.0906002977929965
0.941299662355301,0.0913606076591462
0.942808436880511,0.089184996142526
0.941963881111846,0.0904638544237414
0.941817750264075,0.0904195232352777
0.942869893319815,0.0889350229388209
0.942818243410311,0.0892219805205627
0.942500688021034,0.0898693506397192
0.942359935846163,0.0901809015237304
0.941684644125073,0.0909132994526632
0.942412516548764,0.0895978656668957
0.940621517088186,0.0924961886000534
0.942998204264184,0.0890882622166219
0.942368241317322,0.0898273870526356
0.94298388506336,0.0891481992288985
0.942530785277499,0.0896901043572133
0.942665523631087,0.089321041603108
0.941828417617084,0.0903622353689224
0.942374483800225,0.0898729453114627
0.943826338214062,0.0873443964901159
0.942398949187221,0.0898794254896968
0.942024565257388,0.0902837821309395
0.940737372104457,0.0922333770896244
0.942473261348045,0.0899150430010208
0.941651989836857,0.090977763915426
0.942921215981754,0.0893138830976702
0.94197351224821,0.0900350138792636
0.941066429236519,0.0918915261721436
0.942031715380355,0.0907652438253647
0.942676095368649,0.0889389331454752
0.941939969547748,0.090293186543825
0.942742577939024,0.0890749559628229
0.942317978761677,0.0899503786235386
0.941881631697711,0.0904207909678589
0.943450338825735,0.0881869481366894
0.942334591557255,0.0899559436747385
0.942805883725972,0.08921738348432
0.941990031930601,0.0903409373613436
0.942923200879539,0.0888607498889519
0.942155890334022,0.0899636601337701
0.942645403063916,0.0890414525791213
0.942281376732633,0.0900499521085138
0.941099575042754,0.09141251565542
0.942097154526679,0.0901950143097102
0.942930890175178,0.0889595517720497
0.942722721897329,0.0895939160282982
0.942701286588818,0.0893383285423256
0.943006440538059,0.0888392329182685
0.941747340518147,0.090873255050023
0.943492261497869,0.0884444872202765
0.942870886342673,0.0891836153102854
0.943663442307461,0.0882103934411835
0.941300696292679,0.0911324171924325
0.94201835726773,0.0901013823113395
0.942132006098322,0.089781272392315
0.941260701216693,0.0915707480852422
0.943749572981884,0.0878605966685095
0.941439148483105,0.0908602008542546
0.94300323932034,0.0893896354905223
0.941691108698366,0.0910327609902633
0.943833892799237,0.087793942535731
0.941330927403312,0.0911864963802028
0.941853730022257,0.09083678597114
0.943561495572587,0.0880599682313724
0.943383741415339,0.0881520980701368
0.941510677436592,0.0911937269041382
0.941787637447398,0.0904088568568095
0.943425407430358,0.08822829410597
0.941169960716027,0.0915044091186344
0.94206928418662,0.0901785552847917
0.944010246003695,0.0876557397828189
0.94214554775408,0.0904331382626218
0.940869184399421,0.0917081285198821
0.941848921035551,0.0904759507907127
0.941960198165206,0.0907162449152262
0.942953157208138,0.0895456909336853
0.94327925843293,0.0884023769486485
0.942515482461416,0.0895278724255721
0.943684007233482,0.0880521698908523
0.942756333509527,0.0892874572121421
0.941525074048188,0.0910986739214367
0.941628493391719,0.0908786016603987
0.941695006445993,0.0914256812178451
0.941434324792183,0.091272917759244
0.941692589117075,0.0911479406179878
0.942566240738725,0.0896832514121386
0.943370837832703,0.0889474538738596
0.943221023026799,0.0888037060792247
0.941632223773449,0.0908218912012048
0.942184088983153,0.0898380696108588
0.943892553322274,0.087521832504018
0.941859194855036,0.0907249258623958
0.943001294701277,0.0890383049820819
0.941919280445608,0.0901978283483277
0.942921427121141,0.0884535550136455
0.940904613147661,0.0916794879975563
0.942280583041285,0.0899628789387106
0.942250997684501,0.0898027562389128
0.942302842986778,0.0896713516137709
0.941794926001138,0.09071909694558
0.943629991718471,0.0881295512797038
0.940894886452248,0.0919105981640414
0.942564780757894,0.0895309927747954
0.943134861206697,0.0888846615275318
0.94349517263146,0.0883978359528533
0.942782425481948,0.0894744266107725
0.941091592833725,0.0917262694867775
0.943632298542634,0.0880189494650872
0.943526652600721,0.0881677323817855
0.942655162515095,0.0896060615757355
0.942987294171222,0.0891607468521886
0.942066161782778,0.090832613820251
0.943103351743603,0.089045250366084
0.941654856751259,0.0907499593339126
0.942383056866081,0.0897274162119967
0.943059768157004,0.0888133690685547
0.941044773861559,0.0917452694667229
0.942524138863348,0.0891691868490094
0.942989642365339,0.0891641746729122
0.943019305066908,0.0891782749143534
0.943744377554576,0.0880700645932951
0.943013754135456,0.0893390462207645
0.942649723059047,0.0897267474106912
0.942096655292802,0.090149866930467
0.941200460611806,0.0911696125302874
0.942035623857677,0.0900980094311296
0.942368856353531,0.0896212402440928
0.943222090309977,0.0883166264076162
0.943588604488024,0.0879998923958193
0.943415242236446,0.0884759342857958
0.94213771601981,0.0901824134677331
0.943388931716813,0.0883069858778802
