"E","C"
0.879233378180988,0.16339327533935
0.877424984975828,0.164080751665501
0.884743684926084,0.15658132043607
0.884258656188424,0.156165948898315
0.88261004979959,0.1601866971604
0.879176241969142,0.16246400425431
0.884919296827267,0.156791051165555
0.880720363458629,0.162803789701233
0.88221135242428,0.159137913588522
0.882209578272689,0.161007449543804
0.881074238593376,0.162335814201413
0.8807715482253,0.162987523530229
0.876479873082525,0.164870220307861
0.877902244916808,0.163531971501443
0.878696898876627,0.163342752062525
0.874262712593168,0.16900508576489
0.877536912166637,0.165323725732777
0.879259394805105,0.161198306107276
0.8791032523475,0.162678492971394
0.879034360439045,0.164356980794225
0.878698268105883,0.165171054635037
0.879270371043182,0.163918460211377
0.876599910232967,0.166036114585447
0.877340136191637,0.164982422339045
0.876232546942762,0.168290366206716
0.879617838640775,0.162622392268016
0.874600055636544,0.168866031775762
0.880691510723642,0.163314346997408
0.881255619509346,0.160862290278322
0.877195528008643,0.166276264368136
0.882293693576215,0.160057655310431
0.882824738722009,0.158681795989835
0.879825676961874,0.161882166425363
0.879124946109954,0.16503564525849
0.880363780969117,0.16131811826367
0.882453834858442,0.161873288677099
0.883020574515722,0.160870937722431
0.881132232162607,0.161245328773588
0.88020589352008,0.163169278267695
0.878322066749587,0.164813377426042
0.881851682930277,0.162878904255427
0.876202580018831,0.168322311140653
0.881174670180793,0.160892283738873
0.884446459321279,0.157033201694944
0.877589813021587,0.16321598509163
0.88290298826916,0.160240526433886
0.874114870079532,0.170505651642552
0.877954466550041,0.164983041783778
0.881156381404558,0.159712490577124
0.883887615756318,0.160977079968967
0.880619747276266,0.16243361634671
0.875027506523222,0.1682510990884
0.875115664018889,0.168075642862444
0.879577308877609,0.163743875252579
0.885386874811999,0.15807934345105
0.88346881842773,0.159787421524824
0.87771082416896,0.16544951567084
0.880361684861539,0.162094936541073
0.881329046165677,0.160078690649894
0.879536046592394,0.162146445430796
0.875287093258811,0.167916745399253
0.878934681601862,0.163673828060653
0.878517506327956,0.164375211329966
0.882077214822083,0.15953570848866
0.885684658545577,0.155920804066317
0.882613546624422,0.160507366932488
0.884949692273499,0.15925910507171
0.885642668885655,0.155764605646509
0.881832824430312,0.159944532022609
0.881026177620874,0.163553108420453
0.87977203784085,0.162688051477277
0.884828024345331,0.158986676563031
0.879889993505644,0.16338056648773
0.877640449438832,0.167020535422175
0.877394422075799,0.16569422537191
0.881910951236976,0.162536899441292
0.887077359170903,0.155101085390524
0.876676665876069,0.165385761824748
0.884863867304555,0.156482967067977
0.882114664150831,0.161291673108878
0.883221607589796,0.159071746336007
0.876457581542162,0.164190493283713
0.883996233013453,0.159868358716423
0.877178317447117,0.165559823249744
0.880134268991886,0.162643366111599
0.877836629834755,0.164409662609098
0.887171292582595,0.154006338861572
0.874661290059775,0.167087332194908
0.881956269486123,0.161130886987719
0.879734987226888,0.165855734774394
0.881327442112561,0.16100521584736
0.884031354560228,0.158963099619675
0.875198610431766,0.167437911728027
0.876249169144029,0.166754399625476
0.880120475906323,0.163480167994748
0.881869769724102,0.159800586174332
0.882758611492154,0.160747477593466
0.882040312515161,0.161284487999056
0.881149875302455,0.162926397980835
0.881402954846515,0.162034317720238
0.880956285315721,0.161020532414535
0.880802771624302,0.161341559000362
0.882439916038348,0.160749710905619
0.880146934903862,0.16268102228063
0.872516104552864,0.169933383803246
0.881503247658238,0.162654215391674
0.879257801197611,0.164673948639784
0.874897303440003,0.168114281495604
0.882006694463458,0.160314908031094
0.876188352644153,0.167040997592263
0.88362302923742,0.15887184811311
0.880194081204796,0.160735653082484
0.879938405560236,0.163964903708642
0.879515108305781,0.164880864273826
0.885960816823807,0.155638248426607
0.885567238850709,0.155708067905487
0.877944493544576,0.166799259489045
0.881297396350867,0.161057866664439
0.874728131901146,0.167496768733867
0.885295762501243,0.157425998130231
0.878304115297299,0.163675544358216
0.876725844911652,0.167712911979103
0.881864536142044,0.160384698500303
0.885209886861044,0.156625675734765
0.884066215990971,0.156498843537937
0.885475389805771,0.157659633702154
0.880308159899432,0.160119519880525
0.878601973176699,0.164449874681334
0.881321871465633,0.161992091323487
0.876402660299457,0.168337052186138
0.881985077278698,0.160618219556464
0.885279264791104,0.158585930074851
0.877738371437378,0.164963442801552
0.878042954234245,0.163952687898726
0.878263842608959,0.165934720415343
0.872050314639508,0.168764132844809
0.879378944403939,0.16342855326928
0.879795132408601,0.159834927536814
0.880055897533921,0.16210398065839
0.88437176887288,0.161401719990846
0.87656579870858,0.167552341755442
0.883161625611114,0.161210576452948
0.879185280873124,0.164648155543928
0.884738243613593,0.156722490075225
0.877679725752043,0.165168426999108
0.882753468034184,0.161110231291842
0.872577846076291,0.169747706986858
0.876191444600109,0.16514147554218
0.874867334563804,0.171091715422498
0.87985812864389,0.163868342576928
0.876931192990451,0.166351512935958
0.880447024050775,0.163068260494233
0.878743154322853,0.164191943322916
0.884593797071347,0.158082172371591
0.87550779689984,0.16705287462436
0.879982781490125,0.162920556807448
0.880566387198911,0.163183101383009
0.880985591797733,0.163337238807954
0.880524624223096,0.161576989559063
0.873526788252117,0.166735215720387
0.882703428674403,0.159119849054654
0.882890376872738,0.158520609228238
0.881638970272103,0.163215363099519
0.883403622562917,0.158707399658276
0.881472471163279,0.162913898009667
0.880361716516051,0.161345121306716
0.880048686238318,0.163442161608665
0.876570072056099,0.166215673732889
0.88177983570195,0.160110977741794
0.881816056636519,0.160508181569012
0.874323398714392,0.169410695287764
0.878735382711598,0.163909050505892
0.877770622322071,0.164650886347175
0.875607369307032,0.16725550029636
0.880520120918055,0.162964148788797
0.876243956135395,0.165118780388772
0.879272085016973,0.160797888418002
0.884572641264855,0.158292842274363
0.883735797653651,0.159591242431553
0.883391253707595,0.159185624708891
0.883631340860924,0.158466217447646
0.872618663339638,0.169541331032997
0.877634184785196,0.165884594180926
0.880622936005199,0.161865398655501
0.883218750108409,0.158270587306969
0.875882368567985,0.165766684925463
0.87750407609905,0.166399805784175
0.879042102113964,0.164225173344673
