"E","C"
0.87832668294704,0.163116478987493
0.879759202544927,0.162052676940616
0.880226966100785,0.161462468164193
0.882185585717835,0.159712132586573
0.881433316248999,0.160727474340993
0.878654308220924,0.163082610074612
0.877988743955635,0.163588800778567
0.881228801946311,0.161179711350222
0.878433813525244,0.16332612160949
0.879453882801933,0.162061909918916
0.880175041421626,0.161278710456796
0.878296718589306,0.163576731448078
0.879724170424091,0.162839529152705
0.880309549400334,0.161979422037396
0.879736021116348,0.161931255530692
0.881725759049097,0.159972706093855
0.880351601321193,0.161359412860514
0.880394567324719,0.161730834885256
0.879587872573279,0.162287811360053
0.880016343350102,0.162132704763271
0.879439139078583,0.162402881731559
0.877688298440209,0.163887382403996
0.880300754783107,0.161748384561573
0.879553747845475,0.162387085508372
0.88038867322676,0.161558171384775
0.880791983472767,0.161067290168593
0.878333101858027,0.163855372775518
0.878892957504348,0.163100332226571
0.881871046857393,0.159585638648823
0.8793879332012,0.162625546079051
0.878539172783737,0.163760170832783
0.87862986101312,0.163527400716651
0.881065200435801,0.161559899960252
0.880556906170277,0.160915696721441
0.879270087048888,0.163327196472525
0.87921881950319,0.162933047636428
0.879311791280083,0.162637927781362
0.882243688370863,0.159691049726853
0.878792779303361,0.163288825683896
0.879544054937295,0.162066868662946
0.87987860763616,0.161875007228806
0.878753436245501,0.162939863917278
0.879746960311275,0.162152874134515
0.878328145763165,0.163338319918853
0.879102052677483,0.162411848560937
0.878202682313653,0.163723518074071
0.878940359431532,0.162810021873837
0.878021631904621,0.164552938617282
0.879622963319108,0.162048451591678
0.880616382326512,0.161832983419146
0.877955344090059,0.163859792716567
0.881648074651604,0.160007046140905
0.879964108768198,0.161963203486114
0.879020635526677,0.162872913548793
0.879699140267115,0.16230393739279
0.878029652844433,0.163638659317556
0.879387724273369,0.162574109344554
0.878263999994144,0.162945202305757
0.881028817974791,0.160511688776968
0.880304468126297,0.161064941015939
0.878775804664954,0.163040628485475
0.88061155029986,0.161374582153721
0.880272084927416,0.161485992995625
0.880866512577559,0.161112643698508
0.878443395359962,0.163899586935119
0.879195518193786,0.162910749955044
0.880901451078826,0.161389859390969
0.880018154361693,0.162192617127756
0.881568840474765,0.159736143690194
0.880951093840612,0.160795746311382
0.880225780747366,0.161388484354804
0.878352126128576,0.163593002888466
0.879776164393787,0.161983184466382
0.880410152935393,0.161474467121339
0.880977490454398,0.160816989711853
0.880793899751952,0.161365894375839
0.878718864125019,0.163659453164706
0.880960474149686,0.160713431103467
0.879323333171952,0.162701160251141
0.8810462552081,0.160475846612823
0.878636750818252,0.163322082758151
0.875870473451759,0.166331513935577
0.879475984784813,0.162156242182356
0.880232360554733,0.161110926722688
0.880130595897229,0.161659706249981
0.878927909436996,0.163311454134837
0.878405458942502,0.16399475318699
0.879508784977341,0.162139909313305
0.879056780593778,0.163055399788569
0.878612381678228,0.163071034737721
0.879794628251522,0.162190335941236
0.880439818971594,0.161601110849445
0.878967205564583,0.162597416819081
0.87992179799403,0.162132643318177
0.880318435683193,0.161773839125527
0.879505400813674,0.162292312589873
0.880043336721761,0.161179520897935
0.879194932008733,0.163137252230679
0.881497465596944,0.160436740363284
0.878682234328513,0.163353021785101
0.877374042074438,0.165280819935429
0.881035507252864,0.160894894510894
0.878137571323689,0.163548012490376
0.879688591062657,0.161892709787725
0.878975650811579,0.162110425422825
0.87705423379367,0.16481645967205
0.878429214941435,0.163854687465807
0.878655161587694,0.163248913491721
0.881548710433799,0.160801844021542
0.881381664592155,0.160370753517095
0.881175573038087,0.160994997709309
0.879778384609393,0.162317809148852
