"E","C"
0.946882645155186,0.0641332517780705
0.958589208033406,0.0501205852981076
0.957177471615966,0.0530039665366756
0.944091460321646,0.0663510504505046
0.950525162942963,0.0587110825969012
0.969083701279552,0.0392386809089992
0.957108583127746,0.0531666251685313
0.955687573787669,0.0537830277994834
0.954482733563154,0.0551637178925995
0.961831676981842,0.0464042635359428
0.9525297091693,0.0579806244567753
0.957898441723043,0.0523113839786863
0.952017367730401,0.0595059323142848
0.958621438526685,0.0504859811424466
0.951759063472692,0.0581835681107969
0.952598269096345,0.0577262805311995
0.960099662722371,0.0492458666496106
0.957767054765436,0.0527946275763531
0.948979593014633,0.0628724545617802
0.947898241480693,0.0623085789921451
0.945615028675319,0.0671484000904234
0.960107244163163,0.0479406733476812
0.946932694351393,0.0622566112935519
0.943548445962857,0.0679862513568703
0.956718189668571,0.0522445667926656
0.957146366737827,0.0534712532560633
0.949481054388473,0.0598898368451021
0.967159253259355,0.0399894618583605
0.956997743008831,0.0530681654175286
0.959667407851169,0.0480210631124061
0.964321762792337,0.0438048022280118
0.955155794924571,0.0530702959039686
0.951981966821654,0.0582356527565356
0.951968836754868,0.0568933036156369
0.948836566022247,0.0624065822542576
0.953520486354079,0.0539142624611178
0.955279786565978,0.0537908830954699
0.958957018139461,0.0501094549607844
0.955096918641008,0.0563675836288987
0.963201188535082,0.0450595307229484
0.958557627083277,0.0523730256654375
0.963762240245849,0.0438357860134064
0.958598926593695,0.0507372610339341
0.953988908163464,0.0553675441965372
0.953629600372855,0.0559943677068958
0.957768845827866,0.0514507986290934
0.950078698385404,0.0601297995257231
0.95883830341059,0.0515350723184759
0.958316458715273,0.0506668343075323
0.957880286616996,0.0511184765119434
0.962527447802207,0.0452167998004639
0.958831989868365,0.0502887982006584
0.959314009898649,0.0495955462992468
0.957954870990609,0.0511477035250919
0.952979923030766,0.0577214285187531
0.967637639889456,0.0411514439086577
0.954112578380582,0.0556503098364668
0.955424776082143,0.0550694055997276
0.952209087696345,0.0584714611246527
0.960543716366725,0.0490430853229546
0.952057747078489,0.0571946114088565
0.95931414981087,0.0492297068629357
0.962390099831051,0.0462400306422582
0.948015015261143,0.0642116755423873
0.951156940811374,0.0591040672506015
0.954434191608588,0.0560347503937981
0.957475202695291,0.0527277207352703
0.95037425611421,0.0599051818463226
0.946986555266008,0.0632627382163718
0.95538899293346,0.0530711790237858
0.957535587655441,0.0508948614173979
0.959027313917178,0.0498751750904364
0.958569072788594,0.0504085527692773
0.952752248677035,0.0574955483015207
0.953317949352692,0.0560592262485265
0.962288183731215,0.0450198466307844
0.95075552229362,0.0595491390444183
0.948503343230242,0.0636601381050106
0.957553961322125,0.0519648629393154
0.953480620106638,0.0570785159288377
0.957057655498082,0.0523873977278728
0.962964140851339,0.0465273107570458
0.952185083234396,0.0580844550877237
0.956549587382635,0.0520091648092069
0.963276532566241,0.0461751714065276
0.951280065808142,0.0584667439315563
